Updated On,State,Total Individuals Registered,Total Sessions Conducted,Total Sites ,First Dose Administered,Second Dose Administered,Male(Individuals Vaccinated),Female(Individuals Vaccinated),Transgender(Individuals Vaccinated),Total Covaxin Administered,Total CoviShield Administered,Total Individuals Vaccinated,Total Doses Administered
04/04/2021,Odisha,2663583.0,249034.0,1301.0,2663583.0,405771.0,1390656.0,1272623.0,304.0,184918.0,2884436.0,2663583.0,3069354
05/04/2021,Odisha,2793731.0,272239.0,1536.0,2793731.0,414521.0,1456017.0,1337385.0,329.0,191897.0,3016355.0,2793731.0,3208252
06/04/2021,Odisha,2952028.0,225961.0,1297.0,2952028.0,423879.0,1534662.0,1417014.0,352.0,199932.0,3175975.0,2952028.0,3375907
07/04/2021,Odisha,3129687.0,170998.0,1025.0,3129687.0,436165.0,1625286.0,1504028.0,373.0,213800.0,3352052.0,3129687.0,3565852
08/04/2021,Odisha,3311254.0,210060.0,1214.0,3311254.0,451846.0,1718161.0,1592685.0,408.0,229599.0,3533501.0,3311254.0,3763100
09/04/2021,Odisha,3480440.0,272626.0,1502.0,3480440.0,470074.0,1803350.0,1676650.0,440.0,242664.0,3707850.0,3480440.0,3950514
10/04/2021,Odisha,3604413.0,217921.0,1195.0,3604413.0,483546.0,1865611.0,1738339.0,463.0,255805.0,3832154.0,3604413.0,4087959
11/04/2021,Odisha,3715949.0,236114.0,1275.0,3715949.0,494670.0,1921614.0,1793847.0,488.0,264397.0,3946222.0,3715949.0,4210619
12/04/2021,Odisha,3839733.0,252939.0,1388.0,3839733.0,512058.0,1983292.0,1855933.0,508.0,273915.0,4077876.0,3839733.0,4351791
13/04/2021,Odisha,3919536.0,212850.0,1175.0,3919536.0,521861.0,2024693.0,1894320.0,523.0,281385.0,4160012.0,3919536.0,4441397
14/04/2021,Odisha,3991742.0,230520.0,1323.0,3991742.0,534834.0,2063315.0,1927895.0,532.0,287672.0,4238904.0,3991742.0,4526576
15/04/2021,Odisha,4111307.0,269530.0,1481.0,4111307.0,563836.0,2125632.0,1985129.0,546.0,295282.0,4379861.0,4111307.0,4675143
16/04/2021,Odisha,4205256.0,243300.0,1349.0,4205256.0,586690.0,2173899.0,2030789.0,568.0,304688.0,4487258.0,4205256.0,4791946
17/04/2021,Odisha,4260933.0,162920.0,826.0,4260933.0,603036.0,2203169.0,2057188.0,576.0,313935.0,4550034.0,4260933.0,4863969
18/04/2021,Odisha,4310037.0,219195.0,1202.0,4310037.0,618582.0,2229125.0,2080324.0,588.0,319190.0,4609429.0,4310037.0,4928619
19/04/2021,Odisha,4409637.0,270489.0,1484.0,4409637.0,658434.0,2281998.0,2127029.0,610.0,328090.0,4739981.0,4409637.0,5068071
20/04/2021,Odisha,4495861.0,249170.0,1348.0,4495861.0,694401.0,2329171.0,2166063.0,627.0,336030.0,4854232.0,4495861.0,5190262
21/04/2021,Odisha,4577788.0,241920.0,1353.0,4577788.0,725740.0,2373936.0,2203203.0,649.0,343883.0,4959645.0,4577788.0,5303528
16/01/2021,Puducherry,13197.0,11.0,9.0,92.0,0.0,52.0,40.0,0.0,0.0,92.0,92.0,92
17/01/2021,Puducherry,13205.0,19.0,9.0,92.0,0.0,52.0,40.0,0.0,0.0,92.0,92.0,92
18/01/2021,Puducherry,11410.0,25.0,9.0,128.0,0.0,77.0,51.0,0.0,0.0,128.0,128.0,128
19/01/2021,Puducherry,12692.0,31.0,9.0,249.0,0.0,138.0,111.0,0.0,0.0,249.0,249.0,249
20/01/2021,Puducherry,12717.0,31.0,9.0,249.0,0.0,138.0,111.0,0.0,0.0,249.0,249.0,249
21/01/2021,Puducherry,14895.0,36.0,9.0,249.0,0.0,138.0,111.0,0.0,0.0,249.0,249.0,249
22/01/2021,Puducherry,16520.0,50.0,9.0,440.0,0.0,255.0,185.0,0.0,0.0,440.0,440.0,440
23/01/2021,Puducherry,16788.0,55.0,9.0,813.0,0.0,454.0,359.0,0.0,0.0,813.0,813.0,813
24/01/2021,Puducherry,17205.0,57.0,9.0,870.0,0.0,477.0,393.0,0.0,0.0,870.0,870.0,870
25/01/2021,Puducherry,17582.0,62.0,9.0,1200.0,0.0,621.0,579.0,0.0,0.0,1200.0,1200.0,1200
26/01/2021,Puducherry,17597.0,62.0,9.0,1205.0,0.0,622.0,583.0,0.0,0.0,1205.0,1205.0,1205
27/01/2021,Puducherry,17700.0,62.0,9.0,1274.0,0.0,648.0,626.0,0.0,0.0,1274.0,1274.0,1274
28/01/2021,Puducherry,17913.0,74.0,10.0,1302.0,0.0,665.0,637.0,0.0,0.0,1302.0,1302.0,1302
29/01/2021,Puducherry,18604.0,82.0,10.0,1684.0,0.0,820.0,863.0,1.0,0.0,1684.0,1684.0,1684
30/01/2021,Puducherry,19295.0,84.0,10.0,2069.0,0.0,961.0,1106.0,2.0,0.0,2069.0,2069.0,2069
31/01/2021,Puducherry,19296.0,95.0,14.0,2077.0,0.0,967.0,1108.0,2.0,0.0,2077.0,2077.0,2077
01/02/2021,Puducherry,19647.0,100.0,14.0,2316.0,0.0,1087.0,1227.0,2.0,0.0,2316.0,2316.0,2316
02/02/2021,Puducherry,20057.0,108.0,14.0,2472.0,0.0,1182.0,1288.0,2.0,0.0,2472.0,2472.0,2472
03/02/2021,Puducherry,20491.0,121.0,16.0,2640.0,0.0,1285.0,1353.0,2.0,0.0,2640.0,2640.0,2640
04/02/2021,Puducherry,20532.0,139.0,17.0,2640.0,0.0,1285.0,1353.0,2.0,0.0,2640.0,2640.0,2640
05/02/2021,Puducherry,21064.0,139.0,17.0,2984.0,0.0,1471.0,1511.0,2.0,0.0,2984.0,2984.0,2984
06/02/2021,Puducherry,21069.0,141.0,17.0,2984.0,0.0,1471.0,1511.0,2.0,0.0,2984.0,2984.0,2984
07/02/2021,Puducherry,21153.0,146.0,17.0,2984.0,0.0,1471.0,1511.0,2.0,0.0,2984.0,2984.0,2984
08/02/2021,Puducherry,22144.0,150.0,17.0,3326.0,0.0,1656.0,1668.0,2.0,0.0,3326.0,3326.0,3326
09/02/2021,Puducherry,22907.0,157.0,17.0,3728.0,0.0,1842.0,1884.0,2.0,0.0,3728.0,3728.0,3728
10/02/2021,Puducherry,24583.0,167.0,19.0,4135.0,0.0,2056.0,2077.0,2.0,0.0,4135.0,4135.0,4135
11/02/2021,Puducherry,24940.0,172.0,19.0,4144.0,0.0,2063.0,2079.0,2.0,0.0,4144.0,4144.0,4144
12/02/2021,Puducherry,25991.0,176.0,20.0,4740.0,0.0,2357.0,2381.0,2.0,0.0,4740.0,4740.0,4740
13/02/2021,Puducherry,27670.0,188.0,22.0,5243.0,68.0,2616.0,2625.0,2.0,0.0,5243.0,5243.0,5311
14/02/2021,Puducherry,27717.0,201.0,22.0,5243.0,68.0,2616.0,2625.0,2.0,0.0,5243.0,5243.0,5311
15/02/2021,Puducherry,29153.0,217.0,22.0,5784.0,190.0,2863.0,2919.0,2.0,0.0,5784.0,5784.0,5974
16/02/2021,Puducherry,30462.0,253.0,24.0,6197.0,305.0,3077.0,3118.0,2.0,0.0,6197.0,6197.0,6502
17/02/2021,Puducherry,32003.0,266.0,24.0,6715.0,357.0,3329.0,3384.0,2.0,0.0,6715.0,6715.0,7072
18/02/2021,Puducherry,29991.0,283.0,28.0,7023.0,410.0,3458.0,3563.0,2.0,0.0,7023.0,7023.0,7433
19/02/2021,Puducherry,33682.0,291.0,28.0,8264.0,599.0,4009.0,4253.0,2.0,0.0,8264.0,8264.0,8863
20/02/2021,Puducherry,33685.0,295.0,28.0,8983.0,807.0,4285.0,4696.0,2.0,0.0,8983.0,8983.0,9790
21/02/2021,Puducherry,33685.0,300.0,28.0,8983.0,807.0,4285.0,4696.0,2.0,0.0,8983.0,8983.0,9790
22/02/2021,Puducherry,33687.0,330.0,28.0,9092.0,931.0,4336.0,4754.0,2.0,0.0,9092.0,9092.0,10023
23/02/2021,Puducherry,33834.0,337.0,28.0,9167.0,965.0,4374.0,4791.0,2.0,0.0,9167.0,9167.0,10132
24/02/2021,Puducherry,33918.0,349.0,29.0,9295.0,993.0,4426.0,4867.0,2.0,0.0,9295.0,9295.0,10288
25/02/2021,Puducherry,34018.0,361.0,29.0,9583.0,1016.0,4548.0,5033.0,2.0,0.0,9583.0,9583.0,10599
26/02/2021,Puducherry,33899.0,370.0,30.0,10049.0,1205.0,4872.0,5175.0,2.0,0.0,10049.0,10049.0,11254
27/02/2021,Puducherry,33899.0,370.0,30.0,10049.0,1205.0,4872.0,5175.0,2.0,0.0,10049.0,10049.0,11254
28/02/2021,Puducherry,33899.0,384.0,32.0,10049.0,1205.0,4872.0,5175.0,2.0,0.0,10049.0,10049.0,11254
01/03/2021,Puducherry,33899.0,426.0,33.0,10049.0,1205.0,4872.0,5175.0,2.0,0.0,10049.0,10049.0,11254
02/03/2021,Puducherry,34287.0,505.0,44.0,10508.0,1404.0,5153.0,5353.0,2.0,0.0,10508.0,10508.0,11912
03/03/2021,Puducherry,35143.0,618.0,44.0,11468.0,1619.0,5765.0,5701.0,2.0,0.0,11468.0,11468.0,13087
04/03/2021,Puducherry,36247.0,677.0,46.0,12632.0,1717.0,6522.0,6108.0,2.0,0.0,12632.0,12632.0,14349
05/03/2021,Puducherry,37533.0,1276.0,46.0,13862.0,1971.0,7318.0,6542.0,2.0,0.0,13862.0,13862.0,15833
06/03/2021,Puducherry,38542.0,1312.0,46.0,14965.0,2216.0,7922.0,7041.0,2.0,0.0,14965.0,14965.0,17181
07/03/2021,Puducherry,38543.0,1320.0,46.0,14969.0,2217.0,7925.0,7042.0,2.0,0.0,14969.0,14969.0,17186
08/03/2021,Puducherry,39964.0,1344.0,47.0,16432.0,2408.0,8793.0,7637.0,2.0,0.0,16432.0,16432.0,18840
09/03/2021,Puducherry,41060.0,1410.0,48.0,17565.0,2688.0,9462.0,8101.0,2.0,0.0,17565.0,17565.0,20253
10/03/2021,Puducherry,42438.0,1445.0,49.0,19072.0,2925.0,10403.0,8667.0,2.0,1.0,19071.0,19072.0,21997
11/03/2021,Puducherry,43852.0,1479.0,49.0,20577.0,3101.0,11330.0,9245.0,2.0,1.0,20576.0,20577.0,23678
12/03/2021,Puducherry,45054.0,1496.0,50.0,21866.0,3352.0,11999.0,9865.0,2.0,1.0,21865.0,21866.0,25218
13/03/2021,Puducherry,46490.0,1503.0,50.0,23409.0,3616.0,12768.0,10639.0,2.0,1.0,23408.0,23409.0,27025
14/03/2021,Puducherry,46529.0,1511.0,50.0,23450.0,3618.0,12785.0,10663.0,2.0,1.0,23449.0,23450.0,27068
15/03/2021,Puducherry,48579.0,1560.0,51.0,25449.0,3837.0,13834.0,11613.0,2.0,1.0,25448.0,25449.0,29286
16/03/2021,Puducherry,50791.0,1595.0,52.0,27752.0,4095.0,15036.0,12714.0,2.0,1.0,27751.0,27752.0,31847
17/03/2021,Puducherry,53549.0,1616.0,52.0,30616.0,4272.0,16486.0,14127.0,3.0,1.0,30615.0,30616.0,34888
18/03/2021,Puducherry,55970.0,1652.0,52.0,33201.0,4597.0,17906.0,15292.0,3.0,2.0,33199.0,33201.0,37798
19/03/2021,Puducherry,57974.0,1689.0,52.0,35241.0,4967.0,18975.0,16263.0,3.0,2.0,35239.0,35241.0,40208
20/03/2021,Puducherry,61079.0,1721.0,52.0,38289.0,5417.0,20348.0,17937.0,4.0,3.0,38286.0,38289.0,43706
21/03/2021,Puducherry,61117.0,1730.0,52.0,38428.0,5426.0,20425.0,17999.0,4.0,3.0,38425.0,38428.0,43854
22/03/2021,Puducherry,63963.0,2030.0,52.0,41147.0,5631.0,21751.0,19392.0,4.0,4.0,41143.0,41147.0,46778
23/03/2021,Puducherry,66892.0,2051.0,52.0,44185.0,5868.0,23278.0,20903.0,4.0,24.0,44161.0,44185.0,50053
24/03/2021,Puducherry,71457.0,2061.0,52.0,48685.0,5971.0,25413.0,23268.0,4.0,42.0,48643.0,48685.0,54656
25/03/2021,Puducherry,74093.0,2081.0,52.0,51281.0,6088.0,26736.0,24541.0,4.0,42.0,51239.0,51281.0,57369
26/03/2021,Puducherry,76692.0,2107.0,52.0,53969.0,6254.0,28078.0,25887.0,4.0,43.0,53926.0,53969.0,60223
27/03/2021,Puducherry,78807.0,2118.0,52.0,56118.0,6359.0,29095.0,27019.0,4.0,43.0,56075.0,56118.0,62477
28/03/2021,Puducherry,78982.0,2120.0,52.0,56299.0,6365.0,29188.0,27107.0,4.0,43.0,56256.0,56299.0,62664
29/03/2021,Puducherry,80843.0,2335.0,52.0,58071.0,6456.0,30105.0,27962.0,4.0,44.0,58027.0,58071.0,64527
30/03/2021,Puducherry,84701.0,2355.0,52.0,61849.0,6587.0,31910.0,29934.0,5.0,45.0,61804.0,61849.0,68436
31/03/2021,Puducherry,88113.0,2363.0,52.0,65249.0,6790.0,33739.0,31504.0,6.0,45.0,65204.0,65249.0,72039
01/04/2021,Puducherry,90252.0,2368.0,52.0,67365.0,6972.0,34860.0,32498.0,7.0,45.0,67320.0,67365.0,74337
02/04/2021,Puducherry,91124.0,2519.0,52.0,68361.0,7123.0,35370.0,32984.0,7.0,45.0,68316.0,68361.0,75484
03/04/2021,Puducherry,94641.0,2551.0,52.0,71495.0,7296.0,37055.0,34432.0,8.0,45.0,71450.0,71495.0,78791
04/04/2021,Puducherry,75948.0,5800.0,31.0,75948.0,7797.0,39729.0,36210.0,9.0,74.0,83671.0,75948.0,83745
05/04/2021,Puducherry,77297.0,7600.0,37.0,77297.0,8007.0,40449.0,36839.0,9.0,74.0,85230.0,77297.0,85304
06/04/2021,Puducherry,77736.0,7500.0,36.0,77736.0,8091.0,40682.0,37045.0,9.0,74.0,85753.0,77736.0,85827
07/04/2021,Puducherry,79066.0,7700.0,37.0,79066.0,8300.0,41379.0,37678.0,9.0,74.0,87292.0,79066.0,87366
08/04/2021,Puducherry,81449.0,7800.0,39.0,81449.0,8724.0,42669.0,38770.0,10.0,74.0,90099.0,81449.0,90173
09/04/2021,Puducherry,83995.0,8100.0,38.0,83995.0,9175.0,44105.0,39879.0,11.0,74.0,93096.0,83995.0,93170
10/04/2021,Puducherry,87196.0,6900.0,41.0,87196.0,9615.0,45854.0,41331.0,11.0,74.0,96737.0,87196.0,96811
11/04/2021,Puducherry,93853.0,10550.0,62.0,93853.0,9767.0,49329.0,44512.0,12.0,74.0,103546.0,93853.0,103620
12/04/2021,Puducherry,104283.0,12500.0,65.0,104283.0,10342.0,54522.0,49748.0,13.0,74.0,114551.0,104283.0,114625
13/04/2021,Puducherry,118447.0,13400.0,64.0,118447.0,10868.0,61515.0,56917.0,15.0,74.0,129241.0,118447.0,129315
14/04/2021,Puducherry,127116.0,14150.0,62.0,127116.0,11111.0,65715.0,61386.0,15.0,74.0,138153.0,127116.0,138227
15/04/2021,Puducherry,136506.0,14900.0,64.0,136506.0,11957.0,69841.0,66648.0,17.0,74.0,148389.0,136506.0,148463
16/04/2021,Puducherry,144696.0,14700.0,64.0,144696.0,12872.0,73651.0,71028.0,17.0,74.0,157494.0,144696.0,157568
17/04/2021,Puducherry,150119.0,13700.0,63.0,150119.0,13719.0,76011.0,74090.0,18.0,74.0,163764.0,150119.0,163838
18/04/2021,Puducherry,151720.0,13500.0,64.0,151720.0,14000.0,76763.0,74937.0,20.0,74.0,165646.0,151720.0,165720
19/04/2021,Puducherry,153689.0,12600.0,60.0,153689.0,15057.0,77727.0,75942.0,20.0,74.0,168672.0,153689.0,168746
20/04/2021,Puducherry,155023.0,13400.0,65.0,155023.0,15861.0,78365.0,76638.0,20.0,74.0,170810.0,155023.0,170884
21/04/2021,Puducherry,157027.0,10600.0,64.0,157027.0,16815.0,79304.0,77703.0,20.0,74.0,173768.0,157027.0,173842
16/01/2021,Punjab,132329.0,63.0,55.0,336.0,0.0,172.0,164.0,0.0,0.0,336.0,336.0,336
17/01/2021,Punjab,133417.0,141.0,66.0,338.0,0.0,172.0,166.0,0.0,0.0,338.0,338.0,338
18/01/2021,Punjab,140762.0,223.0,92.0,678.0,0.0,328.0,350.0,0.0,0.0,678.0,678.0,678
19/01/2021,Punjab,145594.0,286.0,118.0,1529.0,0.0,759.0,770.0,0.0,0.0,1529.0,1529.0,1529
20/01/2021,Punjab,146706.0,398.0,163.0,2432.0,0.0,1221.0,1211.0,0.0,0.0,2432.0,2432.0,2432
21/01/2021,Punjab,150770.0,656.0,266.0,4780.0,0.0,2434.0,2346.0,0.0,0.0,4780.0,4780.0,4780
22/01/2021,Punjab,157415.0,885.0,319.0,9676.0,0.0,4784.0,4892.0,0.0,0.0,9676.0,9676.0,9676
23/01/2021,Punjab,163524.0,988.0,324.0,16519.0,0.0,8277.0,8242.0,0.0,0.0,16519.0,16519.0,16519
24/01/2021,Punjab,167001.0,1189.0,352.0,17712.0,0.0,8813.0,8899.0,0.0,0.0,17712.0,17712.0,17712
25/01/2021,Punjab,176331.0,1277.0,359.0,26017.0,0.0,12818.0,13198.0,1.0,0.0,26017.0,26017.0,26017
26/01/2021,Punjab,177130.0,1375.0,361.0,26213.0,0.0,12930.0,13282.0,1.0,0.0,26213.0,26213.0,26213
27/01/2021,Punjab,184899.0,1621.0,367.0,33121.0,0.0,16431.0,16689.0,1.0,0.0,33121.0,33121.0,33121
28/01/2021,Punjab,192373.0,1835.0,373.0,39511.0,0.0,19300.0,20209.0,2.0,0.0,39511.0,39511.0,39511
29/01/2021,Punjab,200506.0,1952.0,375.0,42210.0,0.0,20500.0,21708.0,2.0,0.0,42210.0,42210.0,42210
30/01/2021,Punjab,206196.0,2001.0,375.0,45648.0,0.0,22046.0,23600.0,2.0,0.0,45648.0,45648.0,45648
31/01/2021,Punjab,206875.0,2107.0,375.0,45738.0,0.0,22100.0,23636.0,2.0,0.0,45738.0,45738.0,45738
01/02/2021,Punjab,212543.0,2230.0,375.0,47903.0,0.0,23207.0,24694.0,2.0,0.0,47903.0,47903.0,47903
02/02/2021,Punjab,218435.0,2375.0,387.0,49663.0,0.0,23975.0,25686.0,2.0,0.0,49663.0,49663.0,49663
03/02/2021,Punjab,223675.0,2612.0,408.0,52241.0,0.0,25252.0,26986.0,3.0,0.0,52241.0,52241.0,52241
04/02/2021,Punjab,232873.0,2856.0,418.0,56208.0,0.0,27820.0,28384.0,4.0,0.0,56208.0,56208.0,56208
05/02/2021,Punjab,244887.0,3030.0,432.0,60878.0,0.0,31099.0,29775.0,4.0,0.0,60878.0,60878.0,60878
06/02/2021,Punjab,252928.0,3108.0,432.0,64399.0,0.0,33847.0,30545.0,7.0,0.0,64399.0,64399.0,64399
07/02/2021,Punjab,253989.0,3277.0,433.0,64401.0,0.0,33848.0,30546.0,7.0,0.0,64401.0,64401.0,64401
08/02/2021,Punjab,265945.0,3521.0,439.0,70250.0,0.0,38331.0,31912.0,7.0,12.0,70238.0,70250.0,70250
09/02/2021,Punjab,278019.0,3684.0,440.0,75851.0,0.0,42612.0,33232.0,7.0,29.0,75822.0,75851.0,75851
10/02/2021,Punjab,290180.0,3903.0,442.0,80350.0,0.0,46221.0,34122.0,7.0,29.0,80321.0,80350.0,80350
11/02/2021,Punjab,302743.0,4127.0,447.0,85911.0,0.0,50566.0,35337.0,8.0,30.0,85881.0,85911.0,85911
12/02/2021,Punjab,319809.0,4272.0,448.0,90012.0,0.0,53722.0,36282.0,8.0,31.0,89981.0,90012.0,90012
13/02/2021,Punjab,329629.0,4334.0,451.0,91988.0,62.0,55382.0,36598.0,8.0,74.0,91914.0,91988.0,92050
14/02/2021,Punjab,331736.0,4457.0,452.0,91988.0,62.0,55382.0,36598.0,8.0,74.0,91914.0,91988.0,92050
15/02/2021,Punjab,342878.0,4686.0,453.0,96153.0,1028.0,58562.0,37582.0,9.0,76.0,96077.0,96153.0,97181
16/02/2021,Punjab,353350.0,4855.0,453.0,100270.0,1988.0,61730.0,38531.0,9.0,76.0,100194.0,100270.0,102258
17/02/2021,Punjab,368053.0,5115.0,454.0,103601.0,2678.0,64234.0,39358.0,9.0,80.0,103521.0,103601.0,106279
18/02/2021,Punjab,357038.0,5406.0,455.0,102775.0,4974.0,64876.0,37890.0,9.0,85.0,102690.0,102775.0,107749
19/02/2021,Punjab,391950.0,5639.0,457.0,113959.0,8567.0,71851.0,42099.0,9.0,87.0,113872.0,113959.0,122526
20/02/2021,Punjab,392224.0,5726.0,457.0,116708.0,12291.0,74066.0,42633.0,9.0,91.0,116617.0,116708.0,128999
21/02/2021,Punjab,392287.0,5863.0,457.0,116815.0,12695.0,74135.0,42671.0,9.0,91.0,116724.0,116815.0,129510
22/02/2021,Punjab,392390.0,6159.0,458.0,121967.0,18347.0,78228.0,43730.0,9.0,118.0,121849.0,121967.0,140314
23/02/2021,Punjab,392427.0,6398.0,460.0,128224.0,21320.0,83283.0,44932.0,9.0,122.0,128102.0,128224.0,149544
24/02/2021,Punjab,392483.0,6702.0,462.0,134183.0,24449.0,88035.0,46139.0,9.0,127.0,134056.0,134183.0,158632
25/02/2021,Punjab,392512.0,6952.0,463.0,143306.0,29291.0,94628.0,48669.0,9.0,132.0,143174.0,143306.0,172597
26/02/2021,Punjab,392393.0,7068.0,463.0,149199.0,32494.0,99472.0,49718.0,9.0,151.0,149048.0,149199.0,181693
27/02/2021,Punjab,392393.0,7068.0,463.0,149199.0,32494.0,99472.0,49718.0,9.0,151.0,149048.0,149199.0,181693
28/02/2021,Punjab,392394.0,7272.0,470.0,149199.0,32494.0,99472.0,49718.0,9.0,151.0,149048.0,149199.0,181693
01/03/2021,Punjab,392394.0,7934.0,517.0,149199.0,32494.0,99472.0,49718.0,9.0,151.0,149048.0,149199.0,181693
02/03/2021,Punjab,400587.0,8954.0,566.0,163048.0,35973.0,110201.0,52838.0,9.0,485.0,162563.0,163048.0,199021
03/03/2021,Punjab,408243.0,10154.0,628.0,173112.0,38350.0,117372.0,55731.0,9.0,1059.0,172053.0,173112.0,211462
04/03/2021,Punjab,417696.0,11050.0,690.0,183847.0,40539.0,124380.0,59458.0,9.0,1843.0,182004.0,183847.0,224386
05/03/2021,Punjab,429512.0,12118.0,733.0,197223.0,43277.0,133000.0,64214.0,9.0,3057.0,194166.0,197223.0,240500
06/03/2021,Punjab,439635.0,12974.0,744.0,208515.0,45832.0,140161.0,68345.0,9.0,4323.0,204192.0,208515.0,254347
07/03/2021,Punjab,441135.0,13750.0,753.0,209935.0,45923.0,140940.0,68986.0,9.0,4524.0,205411.0,209935.0,255858
08/03/2021,Punjab,456643.0,14791.0,786.0,226539.0,49220.0,151302.0,75225.0,12.0,6194.0,220345.0,226539.0,275759
09/03/2021,Punjab,471354.0,15853.0,819.0,242286.0,53001.0,161139.0,81135.0,12.0,7918.0,234368.0,242286.0,295287
10/03/2021,Punjab,484295.0,16804.0,840.0,256132.0,56328.0,169835.0,86285.0,12.0,9783.0,246349.0,256132.0,312460
11/03/2021,Punjab,490124.0,17813.0,858.0,262106.0,56892.0,173124.0,88969.0,13.0,11118.0,250988.0,262106.0,318998
12/03/2021,Punjab,505557.0,19078.0,898.0,278514.0,61468.0,183257.0,95243.0,14.0,12964.0,265550.0,278514.0,339982
13/03/2021,Punjab,520714.0,20228.0,951.0,294377.0,64804.0,192610.0,101752.0,15.0,14772.0,279605.0,294377.0,359181
14/03/2021,Punjab,523014.0,22072.0,1020.0,296783.0,64901.0,193963.0,102805.0,15.0,15238.0,281545.0,296783.0,361684
15/03/2021,Punjab,543360.0,24085.0,1099.0,317996.0,69032.0,206834.0,111147.0,15.0,17570.0,300426.0,317996.0,387028
16/03/2021,Punjab,564783.0,26542.0,1174.0,340327.0,72831.0,220040.0,120271.0,16.0,20771.0,319556.0,340327.0,413158
17/03/2021,Punjab,583682.0,28313.0,1227.0,360167.0,75622.0,231896.0,128255.0,16.0,23899.0,336268.0,360167.0,435789
18/03/2021,Punjab,608466.0,31396.0,1384.0,385522.0,78889.0,247080.0,138424.0,18.0,27629.0,357893.0,385522.0,464411
19/03/2021,Punjab,636688.0,34533.0,1455.0,413236.0,82169.0,263577.0,149638.0,21.0,31835.0,381401.0,413236.0,495405
20/03/2021,Punjab,668825.0,36786.0,1464.0,445608.0,84762.0,282235.0,163350.0,23.0,36451.0,409157.0,445608.0,530370
21/03/2021,Punjab,677726.0,39638.0,1475.0,455628.0,85226.0,288039.0,167566.0,23.0,37983.0,417645.0,455628.0,540854
22/03/2021,Punjab,708997.0,41170.0,1504.0,485030.0,88605.0,304885.0,180121.0,24.0,41795.0,443235.0,485030.0,573635
23/03/2021,Punjab,738025.0,43482.0,1525.0,516186.0,91811.0,322794.0,193368.0,24.0,46173.0,470013.0,516186.0,607997
24/03/2021,Punjab,766357.0,45570.0,1550.0,544828.0,94098.0,339641.0,205161.0,26.0,49226.0,495602.0,544828.0,638926
25/03/2021,Punjab,799039.0,48082.0,1578.0,577777.0,96969.0,358580.0,219167.0,30.0,52374.0,525403.0,577777.0,674746
26/03/2021,Punjab,831443.0,49702.0,1644.0,610286.0,98974.0,377731.0,232522.0,33.0,55421.0,554865.0,610286.0,709260
27/03/2021,Punjab,874312.0,51959.0,1714.0,653571.0,100968.0,401628.0,251905.0,38.0,58152.0,595419.0,653571.0,754539
28/03/2021,Punjab,892738.0,55307.0,1886.0,672057.0,101509.0,412364.0,259648.0,45.0,58879.0,613178.0,672057.0,773566
29/03/2021,Punjab,911158.0,60266.0,2074.0,690928.0,102395.0,423078.0,267805.0,45.0,59518.0,631410.0,690928.0,793323
30/03/2021,Punjab,956465.0,65667.0,2356.0,736460.0,105632.0,449356.0,287056.0,48.0,61454.0,675006.0,736460.0,842092
31/03/2021,Punjab,1002524.0,74017.0,2823.0,782667.0,109542.0,476532.0,306084.0,51.0,62959.0,719708.0,782667.0,892209
01/04/2021,Punjab,1065831.0,79786.0,3148.0,840309.0,112960.0,510106.0,330143.0,60.0,64765.0,775544.0,840309.0,953269
02/04/2021,Punjab,1128191.0,84510.0,3308.0,903110.0,116171.0,547684.0,355358.0,68.0,66438.0,836672.0,903110.0,1019281
03/04/2021,Punjab,1207488.0,89215.0,3421.0,972083.0,119791.0,588944.0,383065.0,74.0,68028.0,904055.0,972083.0,1091874
04/04/2021,Punjab,1116418.0,351380.0,2181.0,1116418.0,121556.0,670370.0,445942.0,106.0,76834.0,1161140.0,1116418.0,1237974
05/04/2021,Punjab,1184561.0,408680.0,2626.0,1184561.0,125691.0,708672.0,475777.0,112.0,78049.0,1232203.0,1184561.0,1310252
06/04/2021,Punjab,1226129.0,420950.0,2750.0,1226129.0,128042.0,731981.0,494033.0,115.0,78889.0,1275282.0,1226129.0,1354171
07/04/2021,Punjab,1334736.0,395455.0,2774.0,1334736.0,134551.0,792437.0,542169.0,130.0,81609.0,1387678.0,1334736.0,1469287
08/04/2021,Punjab,1430914.0,403296.0,2845.0,1430914.0,139949.0,844326.0,586454.0,134.0,83179.0,1487684.0,1430914.0,1570863
09/04/2021,Punjab,1526823.0,412700.0,3029.0,1526823.0,145702.0,897127.0,629552.0,144.0,84878.0,1587647.0,1526823.0,1672525
10/04/2021,Punjab,1618233.0,408751.0,2949.0,1618233.0,151307.0,945976.0,672103.0,154.0,86894.0,1682646.0,1618233.0,1769540
11/04/2021,Punjab,1690799.0,358350.0,2716.0,1690799.0,154115.0,984345.0,706288.0,166.0,88519.0,1756395.0,1690799.0,1844914
12/04/2021,Punjab,1776693.0,404550.0,3136.0,1776693.0,161989.0,1029695.0,746819.0,179.0,90221.0,1848461.0,1776693.0,1938682
13/04/2021,Punjab,1835859.0,393115.0,3075.0,1835859.0,166491.0,1062116.0,773554.0,189.0,91248.0,1911102.0,1835859.0,2002350
14/04/2021,Punjab,1907408.0,395472.0,3110.0,1907408.0,172918.0,1099429.0,807783.0,196.0,92673.0,1987653.0,1907408.0,2080326
15/04/2021,Punjab,1981682.0,409005.0,3192.0,1981682.0,183327.0,1139165.0,842310.0,207.0,94001.0,2071008.0,1981682.0,2165009
